customer_id,tenure,Tenure_group,monthly_charges,total_charges,contract,payment_method,internet_service,tech_support,online_security,support_calls,churn,Churn_Value,Audit_Difference
12970,1,0-1 Year,38.29,38.29,One year,Debit,DSL,Yes,Yes,1,No,0,$0.00
12971,15,1-2 Years,27.87,418.05,One year,Cash,Fiber,Yes,No,1,No,0,$0.00
12972,36,2-4 Years,114.26,4113.36,One year,UPI,DSL,No,Yes,4,Yes,1,$0.00
12973,47,2-4 Years,50.90,2392.30,One year,Credit,Fiber,Yes,Yes,5,No,0,$0.00
12974,54,4+ Years,113.60,6134.40,Month-to-month,UPI,DSL,No,Yes,2,Yes,1,$0.00
12975,32,2-4 Years,83.76,2680.32,Month-to-month,Debit,DSL,No,Yes,1,Yes,1,$0.00
12976,58,4+ Years,118.00,6844.00,Month-to-month,Debit,DSL,No,No,2,Yes,1,$0.00
12977,46,2-4 Years,95.34,4385.64,Month-to-month,Debit,Fiber,No,No,1,Yes,1,$0.00
12978,54,4+ Years,30.55,1649.70,Two year,Debit,DSL,No,Yes,0,Yes,1,$0.00
12979,33,2-4 Years,105.22,3472.26,Month-to-month,UPI,Not_Specified,No,Yes,0,Yes,1,$0.00
12980,39,2-4 Years,34.79,1356.81,Month-to-month,UPI,Fiber,Yes,No,3,No,0,$0.00
12981,23,1-2 Years,89.22,2052.06,Month-to-month,Cash,DSL,No,Yes,2,No,0,$0.00
12982,43,2-4 Years,70.04,3011.72,Month-to-month,Cash,DSL,No,No,0,No,0,$0.00
12983,55,4+ Years,90.77,4992.35,One year,UPI,DSL,No,Yes,1,No,0,$0.00
12984,2,0-1 Year,96.50,193.00,Two year,Cash,Fiber,No,No,2,Yes,1,$0.00
12985,66,4+ Years,100.37,6624.42,Month-to-month,UPI,Fiber,No,No,2,Yes,1,$0.00
12986,38,2-4 Years,103.50,3933.00,Two year,Credit,DSL,No,Yes,3,Yes,1,$0.00
12987,29,2-4 Years,104.72,3036.88,Month-to-month,UPI,Fiber,No,No,1,Yes,1,$0.00
12988,67,4+ Years,61.26,4104.42,Month-to-month,Cash,Fiber,No,Yes,0,No,0,$0.00
12989,71,4+ Years,108.92,7733.32,Two year,Credit,Fiber,No,Yes,1,No,0,$0.00
12990,36,2-4 Years,91.96,3310.56,Month-to-month,Cash,DSL,No,Yes,1,Yes,1,$0.00
12991,29,2-4 Years,103.90,3013.10,Month-to-month,UPI,DSL,No,Yes,1,Yes,1,$0.00
12992,37,2-4 Years,118.92,4400.04,One year,Cash,Fiber,No,No,1,Yes,1,$0.00
12993,45,2-4 Years,31.64,1423.80,Month-to-month,UPI,DSL,No,No,4,No,0,$0.00
12994,16,1-2 Years,57.06,912.96,Month-to-month,Cash,DSL,No,Yes,1,Yes,1,$0.00
12995,31,2-4 Years,100.65,3120.15,One year,Cash,Fiber,No,No,1,No,0,$0.00
12996,34,2-4 Years,28.63,973.42,One year,UPI,Fiber,Yes,Yes,1,No,0,$0.00
12997,50,4+ Years,74.08,3704.00,One year,Credit,DSL,No,Yes,0,Yes,1,$0.00
12998,65,4+ Years,105.84,6879.60,Month-to-month,UPI,Fiber,No,Yes,2,Yes,1,$0.00
12999,62,4+ Years,21.90,1357.80,Month-to-month,UPI,DSL,No,Yes,0,No,0,$0.00
13000,43,2-4 Years,113.95,4899.85,Month-to-month,UPI,Fiber,No,No,2,Yes,1,$0.00
13001,56,4+ Years,117.81,6597.36,Two year,Debit,DSL,Yes,Yes,0,Yes,1,$0.00
13002,15,1-2 Years,52.23,783.45,One year,Debit,Fiber,No,Yes,0,No,0,$0.00
13003,48,2-4 Years,96.68,4640.64,Month-to-month,Cash,DSL,Yes,No,3,Yes,1,$0.00
13004,49,4+ Years,32.72,1603.28,One year,Debit,Fiber,No,No,3,No,0,$0.00
13005,44,2-4 Years,97.29,4280.76,Month-to-month,Credit,Not_Specified,Yes,Yes,2,No,0,$0.00
13006,10,0-1 Year,68.15,681.50,Month-to-month,UPI,Fiber,Yes,No,0,Yes,1,$0.00
13007,20,1-2 Years,106.03,2120.60,Month-to-month,Credit,Not_Specified,Yes,Yes,2,Yes,1,$0.00
13008,70,4+ Years,41.26,2888.20,Two year,UPI,DSL,No,Yes,1,No,0,$0.00
13009,8,0-1 Year,87.27,698.16,Month-to-month,Credit,DSL,No,No,1,Yes,1,$0.00
13010,45,2-4 Years,98.61,4437.45,Two year,Debit,DSL,Yes,No,2,No,0,$0.00
13011,34,2-4 Years,40.25,1368.50,Month-to-month,UPI,DSL,No,No,2,No,0,$0.00
13012,51,4+ Years,101.83,5193.33,Month-to-month,Debit,Fiber,No,Yes,1,Yes,1,$0.00
13013,4,0-1 Year,115.80,463.20,Month-to-month,Debit,DSL,No,Yes,1,Yes,1,$0.00
13014,39,2-4 Years,81.61,3182.79,Month-to-month,UPI,Fiber,No,No,3,Yes,1,$0.00
13015,24,1-2 Years,98.49,2363.76,Month-to-month,Credit,DSL,No,Yes,3,No,0,$0.00
13016,55,4+ Years,73.26,4029.30,Month-to-month,Cash,Fiber,No,No,1,No,0,$0.00
13017,26,2-4 Years,79.81,2075.06,Month-to-month,Debit,Fiber,Yes,Yes,1,Yes,1,$0.00
13018,25,2-4 Years,21.34,533.50,Month-to-month,Debit,Fiber,No,No,2,No,0,$0.00
13019,36,2-4 Years,72.43,2607.48,Month-to-month,UPI,Fiber,Yes,No,1,No,0,$0.00
13020,71,4+ Years,77.56,5506.76,Month-to-month,UPI,Fiber,No,Yes,3,Yes,1,$0.00
13021,58,4+ Years,87.00,5046.00,One year,Credit,DSL,No,Yes,5,Yes,1,$0.00
13022,12,0-1 Year,36.94,443.28,Two year,Debit,Fiber,No,No,1,No,0,$0.00
13023,1,0-1 Year,44.14,44.14,One year,Cash,DSL,Yes,No,1,No,0,$0.00
13024,50,4+ Years,95.60,4780.00,Month-to-month,Debit,Fiber,No,Yes,3,Yes,1,$0.00
13025,25,2-4 Years,36.76,919.00,Two year,Credit,DSL,No,No,1,No,0,$0.00
13026,5,0-1 Year,61.60,308.00,One year,Cash,Fiber,No,Yes,1,No,0,$0.00
13027,68,4+ Years,45.05,3063.40,Month-to-month,UPI,Fiber,No,Yes,2,No,0,$0.00
13028,6,0-1 Year,74.52,447.12,Month-to-month,UPI,Fiber,No,Yes,2,No,0,$0.00
13029,26,2-4 Years,118.69,3085.94,Two year,UPI,DSL,Yes,Yes,0,Yes,1,$0.00
13030,55,4+ Years,105.20,5786.00,Month-to-month,Credit,Fiber,No,Yes,2,Yes,1,$0.00
13031,39,2-4 Years,46.95,1831.05,Month-to-month,UPI,DSL,No,No,0,No,0,$0.00
13032,9,0-1 Year,56.86,511.74,Month-to-month,Cash,DSL,No,No,3,Yes,1,$0.00
13033,45,2-4 Years,111.86,5033.70,Month-to-month,UPI,Fiber,Yes,No,0,No,0,$0.00
13034,14,1-2 Years,109.83,1537.62,Month-to-month,Credit,Fiber,No,Yes,1,Yes,1,$0.00
13035,55,4+ Years,36.05,1982.75,One year,Debit,DSL,No,No,3,No,0,$0.00
13036,9,0-1 Year,102.93,926.37,Month-to-month,Debit,DSL,No,No,1,No,0,$0.00
13037,15,1-2 Years,49.76,746.40,Month-to-month,Cash,Fiber,No,No,1,No,0,$0.00
13038,37,2-4 Years,74.38,2752.06,Month-to-month,Credit,DSL,Yes,Yes,2,No,0,$0.00
13039,50,4+ Years,20.51,1025.50,One year,UPI,Fiber,No,No,2,No,0,$0.00
13040,72,4+ Years,119.86,8629.92,Two year,UPI,DSL,No,No,2,No,0,$0.00
13041,21,1-2 Years,96.11,2018.31,Month-to-month,Debit,DSL,No,Yes,1,Yes,1,$0.00
13042,57,4+ Years,44.17,2517.69,One year,UPI,DSL,Yes,Yes,0,No,0,$0.00
13043,19,1-2 Years,88.38,1679.22,Month-to-month,Debit,Fiber,Yes,Yes,0,No,0,$0.00
13044,58,4+ Years,49.33,2861.14,Two year,Debit,Fiber,No,No,1,No,0,$0.00
13045,6,0-1 Year,28.95,173.70,Month-to-month,UPI,Fiber,No,Yes,2,No,0,$0.00
13046,4,0-1 Year,62.53,250.12,Two year,Debit,Fiber,No,Yes,1,Yes,1,$0.00
13047,43,2-4 Years,81.37,3498.91,One year,Debit,Fiber,No,No,2,No,0,$0.00
13048,42,2-4 Years,28.98,1217.16,One year,Credit,Fiber,No,No,2,No,0,$0.00
13049,3,0-1 Year,71.84,215.52,Month-to-month,UPI,Fiber,Yes,No,1,Yes,1,$0.00
13050,1,0-1 Year,71.49,71.49,One year,Credit,Not_Specified,No,No,0,Yes,1,$0.00
13051,55,4+ Years,82.86,4557.30,Month-to-month,UPI,Fiber,Yes,No,3,Yes,1,$0.00
13052,15,1-2 Years,44.46,666.90,Month-to-month,UPI,Fiber,No,No,1,No,0,$0.00
13053,47,2-4 Years,22.06,1036.82,One year,UPI,DSL,Yes,No,4,No,0,$0.00
13054,46,2-4 Years,52.49,2414.54,Two year,UPI,DSL,Yes,Yes,1,No,0,$0.00
13055,58,4+ Years,59.86,3471.88,Month-to-month,Cash,Fiber,No,Yes,2,No,0,$0.00
13056,71,4+ Years,83.57,5933.47,Month-to-month,Cash,Fiber,Yes,No,0,No,0,$0.00
13057,39,2-4 Years,113.02,4407.78,One year,Debit,Fiber,Yes,No,1,No,0,$0.00
13058,3,0-1 Year,40.34,121.02,One year,Credit,Fiber,Yes,Yes,3,Yes,1,$0.00
13059,30,2-4 Years,88.73,2661.90,Month-to-month,Credit,Fiber,No,Yes,4,Yes,1,$0.00
13060,35,2-4 Years,29.74,1040.90,Two year,Debit,DSL,No,Yes,3,No,0,$0.00
13061,57,4+ Years,39.06,2226.42,Two year,Credit,Fiber,Yes,Yes,1,No,0,$0.00
13062,29,2-4 Years,70.91,2056.39,Month-to-month,Cash,Fiber,No,Yes,0,No,0,$0.00
13063,50,4+ Years,90.84,4542.00,Month-to-month,Credit,Fiber,No,No,1,Yes,1,$0.00
13064,62,4+ Years,105.86,6563.32,Two year,UPI,DSL,No,No,2,No,0,$0.00
13065,52,4+ Years,94.39,4908.28,Month-to-month,UPI,DSL,Yes,Yes,1,Yes,1,$0.00
13066,14,1-2 Years,21.54,301.56,One year,UPI,Fiber,Yes,No,1,No,0,$0.00
13067,35,2-4 Years,88.39,3093.65,Month-to-month,UPI,Fiber,Yes,Yes,2,No,0,$0.00
13068,28,2-4 Years,102.47,2869.16,Two year,Debit,Fiber,No,No,1,No,0,$0.00
13069,58,4+ Years,72.55,4207.90,Two year,Debit,Fiber,No,No,1,No,0,$0.00
13070,30,2-4 Years,116.56,3496.80,One year,Cash,DSL,No,No,0,No,0,$0.00
13071,7,0-1 Year,20.43,143.01,Month-to-month,Cash,Not_Specified,No,No,3,Yes,1,$0.00
13072,39,2-4 Years,101.87,3972.93,One year,Cash,DSL,No,No,2,Yes,1,$0.00
13073,69,4+ Years,53.48,3690.12,Month-to-month,Debit,Fiber,Yes,No,2,No,0,$0.00
13074,35,2-4 Years,85.04,2976.40,Month-to-month,Credit,Fiber,No,No,3,Yes,1,$0.00
13075,52,4+ Years,89.35,4646.20,One year,UPI,DSL,No,No,1,No,0,$0.00
13076,14,1-2 Years,50.62,708.68,Month-to-month,Credit,Fiber,No,Yes,1,No,0,$0.00
13077,63,4+ Years,119.54,7531.02,Month-to-month,UPI,Fiber,No,Yes,4,No,0,$0.00
13078,36,2-4 Years,30.33,1091.88,Month-to-month,Cash,DSL,Yes,Yes,0,No,0,$0.00
13079,24,1-2 Years,35.70,856.80,One year,UPI,Fiber,No,Yes,2,No,0,$0.00
13080,40,2-4 Years,109.22,4368.80,Month-to-month,Credit,Fiber,Yes,No,0,No,0,$0.00
13081,29,2-4 Years,31.92,925.68,One year,Credit,DSL,Yes,Yes,2,No,0,$0.00
13082,53,4+ Years,58.13,3080.89,Month-to-month,Cash,DSL,No,No,3,Yes,1,$0.00
13083,22,1-2 Years,93.31,2052.82,Month-to-month,Cash,DSL,No,Yes,1,Yes,1,$0.00
13084,72,4+ Years,99.15,7138.80,Month-to-month,Credit,Not_Specified,Yes,No,1,Yes,1,$0.00
13085,15,1-2 Years,115.47,1732.05,Month-to-month,Cash,Fiber,No,No,1,No,0,$0.00
13086,69,4+ Years,98.96,6828.24,One year,Debit,Not_Specified,No,No,2,No,0,$0.00
13087,64,4+ Years,104.45,6684.80,Month-to-month,Cash,Fiber,No,No,1,Yes,1,$0.00
13088,4,0-1 Year,114.94,459.76,Month-to-month,Credit,Fiber,Yes,No,2,No,0,$0.00
13089,18,1-2 Years,75.37,1356.66,Two year,Debit,DSL,No,No,2,No,0,$0.00
13090,42,2-4 Years,54.34,2282.28,Month-to-month,Credit,Fiber,No,Yes,2,Yes,1,$0.00
13091,30,2-4 Years,96.16,2884.80,Month-to-month,Debit,Fiber,Yes,Yes,2,No,0,$0.00
13092,15,1-2 Years,36.35,545.25,One year,Cash,Fiber,No,Yes,5,No,0,$0.00
13093,70,4+ Years,26.82,1877.40,Month-to-month,Cash,Fiber,Yes,Yes,3,No,0,$0.00
13094,55,4+ Years,98.53,5419.15,Month-to-month,Credit,DSL,No,No,4,Yes,1,$0.00
13095,53,4+ Years,115.07,6098.71,Month-to-month,Debit,DSL,Yes,Yes,1,No,0,$0.00
13096,16,1-2 Years,64.24,1027.84,One year,Credit,DSL,No,No,2,No,0,$0.00
13097,34,2-4 Years,36.11,1227.74,Month-to-month,UPI,Fiber,No,Yes,4,Yes,1,$0.00
13098,27,2-4 Years,69.70,1881.90,One year,Cash,DSL,Yes,No,1,No,0,$0.00
13099,13,1-2 Years,59.33,771.29,Month-to-month,Credit,Fiber,No,Yes,3,Yes,1,$0.00
13100,27,2-4 Years,57.25,1545.75,One year,Credit,Fiber,No,No,1,Yes,1,$0.00
13101,69,4+ Years,82.81,5713.89,Month-to-month,UPI,Fiber,Yes,No,0,Yes,1,$0.00
13102,31,2-4 Years,37.47,1161.57,Month-to-month,UPI,DSL,No,Yes,2,No,0,$0.00
13103,3,0-1 Year,58.05,174.15,One year,Debit,DSL,Yes,Yes,2,Yes,1,$0.00
13104,30,2-4 Years,106.87,3206.10,One year,UPI,Fiber,No,Yes,2,No,0,$0.00
13105,21,1-2 Years,92.97,1952.37,Two year,Debit,Fiber,No,Yes,1,No,0,$0.00
13106,6,0-1 Year,25.56,153.36,Month-to-month,Credit,DSL,No,Yes,5,Yes,1,$0.00
13107,32,2-4 Years,71.39,2284.48,Month-to-month,UPI,Fiber,No,No,1,No,0,$0.00
13108,42,2-4 Years,29.13,1223.46,Month-to-month,Debit,Not_Specified,No,Yes,2,No,0,$0.00
13109,62,4+ Years,115.75,7176.50,Two year,Credit,Fiber,Yes,No,2,No,0,$0.00
13110,32,2-4 Years,44.46,1422.72,Month-to-month,Debit,Fiber,No,No,0,No,0,$0.00
13111,39,2-4 Years,113.26,4417.14,Two year,Credit,DSL,Yes,No,2,No,0,$0.00
13112,64,4+ Years,103.40,6617.60,One year,Debit,DSL,No,Yes,0,No,0,$0.00
13113,30,2-4 Years,75.14,2254.20,Two year,Cash,DSL,No,Yes,2,No,0,$0.00
13114,63,4+ Years,53.63,3378.69,Month-to-month,Credit,Fiber,Yes,No,1,No,0,$0.00
13115,31,2-4 Years,105.79,3279.49,Month-to-month,Credit,Fiber,No,No,0,Yes,1,$0.00
13116,40,2-4 Years,35.28,1411.20,Month-to-month,Debit,DSL,Yes,Yes,3,No,0,$0.00
13117,33,2-4 Years,38.00,1254.00,Month-to-month,Credit,DSL,No,No,3,Yes,1,$0.00
13118,63,4+ Years,42.47,2675.61,Two year,Debit,Fiber,No,Yes,0,No,0,$0.00
13119,25,2-4 Years,79.77,1994.25,Month-to-month,Credit,Not_Specified,No,No,1,No,0,$0.00
13120,36,2-4 Years,51.43,1851.48,Month-to-month,UPI,DSL,No,No,4,Yes,1,$0.00
13121,24,1-2 Years,118.92,2854.08,Month-to-month,UPI,DSL,Yes,No,1,Yes,1,$0.00
13122,58,4+ Years,39.51,2291.58,Month-to-month,Debit,DSL,No,No,0,Yes,1,$0.00
13123,39,2-4 Years,100.56,3921.84,One year,Cash,Fiber,No,Yes,3,Yes,1,$0.00
13124,46,2-4 Years,29.58,1360.68,Month-to-month,UPI,Fiber,Yes,Yes,1,No,0,$0.00
13125,10,0-1 Year,55.34,553.40,Month-to-month,UPI,Fiber,Yes,No,5,No,0,$0.00
13126,32,2-4 Years,44.38,1420.16,Month-to-month,Credit,Fiber,Yes,No,1,No,0,$0.00
13127,36,2-4 Years,117.68,4236.48,Month-to-month,Cash,DSL,No,No,0,Yes,1,$0.00
13128,28,2-4 Years,22.57,631.96,Two year,Cash,DSL,Yes,No,3,No,0,$0.00
13129,16,1-2 Years,92.17,1474.72,Month-to-month,Cash,Not_Specified,No,Yes,0,No,0,$0.00
13130,16,1-2 Years,44.77,716.32,Month-to-month,Cash,Fiber,No,No,1,No,0,$0.00
13131,18,1-2 Years,101.12,1820.16,One year,Cash,DSL,No,Yes,1,Yes,1,$0.00
13132,8,0-1 Year,51.12,408.96,Month-to-month,Cash,Not_Specified,No,No,1,No,0,$0.00
13133,70,4+ Years,38.73,2711.10,Month-to-month,UPI,Fiber,No,No,1,No,0,$0.00
13134,1,0-1 Year,89.30,89.30,Two year,Debit,Fiber,Yes,Yes,1,Yes,1,$0.00
13135,62,4+ Years,45.76,2837.12,Month-to-month,Debit,Fiber,Yes,No,1,Yes,1,$0.00
13136,38,2-4 Years,68.55,2604.90,Month-to-month,Cash,Not_Specified,No,No,1,No,0,$0.00
13137,45,2-4 Years,33.15,1491.75,Month-to-month,Credit,DSL,No,No,2,No,0,$0.00
13138,58,4+ Years,92.46,5362.68,Month-to-month,UPI,Fiber,No,No,0,Yes,1,$0.00
13139,1,0-1 Year,60.68,60.68,One year,Credit,Not_Specified,No,No,0,No,0,$0.00
13140,32,2-4 Years,34.06,1089.92,Month-to-month,UPI,Fiber,Yes,No,1,No,0,$0.00
13141,8,0-1 Year,94.16,753.28,Month-to-month,UPI,Fiber,No,Yes,1,Yes,1,$0.00
13142,40,2-4 Years,30.34,1213.60,One year,UPI,DSL,No,No,2,Yes,1,$0.00
13143,56,4+ Years,77.48,4338.88,Month-to-month,Credit,DSL,Yes,Yes,1,Yes,1,$0.00
13144,63,4+ Years,80.75,5087.25,One year,Credit,DSL,No,No,0,No,0,$0.00
13145,36,2-4 Years,113.04,4069.44,Month-to-month,Cash,DSL,No,Yes,1,Yes,1,$0.00
13146,57,4+ Years,35.10,2000.70,Month-to-month,UPI,DSL,No,No,0,No,0,$0.00
13147,45,2-4 Years,85.33,3839.85,Two year,Debit,Fiber,No,No,0,Yes,1,$0.00
13148,2,0-1 Year,58.08,116.16,One year,UPI,Fiber,No,Yes,1,No,0,$0.00
13149,68,4+ Years,60.08,4085.44,Month-to-month,Debit,Fiber,Yes,Yes,1,No,0,$0.00
13150,50,4+ Years,70.18,3509.00,One year,Cash,Fiber,No,No,0,No,0,$0.00
13151,29,2-4 Years,43.38,1258.02,One year,Cash,DSL,No,No,2,No,0,$0.00
13152,10,0-1 Year,66.12,661.20,Two year,Cash,Fiber,Yes,No,1,No,0,$0.00
13153,27,2-4 Years,88.68,2394.36,One year,UPI,DSL,No,No,1,No,0,$0.00
13154,15,1-2 Years,65.71,985.65,One year,UPI,DSL,No,No,2,No,0,$0.00
13155,60,4+ Years,24.25,1455.00,One year,Debit,Not_Specified,No,No,1,No,0,$0.00
13156,31,2-4 Years,45.78,1419.18,Month-to-month,Debit,DSL,Yes,No,0,No,0,$0.00
13157,21,1-2 Years,55.15,1158.15,Month-to-month,Credit,Fiber,No,No,1,No,0,$0.00
13158,60,4+ Years,55.47,3328.20,One year,Debit,DSL,No,No,1,No,0,$0.00
13159,58,4+ Years,28.10,1629.80,Month-to-month,Cash,Fiber,No,Yes,1,No,0,$0.00
13160,41,2-4 Years,64.96,2663.36,Month-to-month,UPI,Not_Specified,No,No,1,No,0,$0.00
13161,46,2-4 Years,89.19,4102.74,Two year,Credit,DSL,No,No,1,No,0,$0.00
13162,45,2-4 Years,24.87,1119.15,Month-to-month,UPI,DSL,Yes,Yes,2,Yes,1,$0.00
13163,26,2-4 Years,95.09,2472.34,Month-to-month,Cash,DSL,Yes,No,0,No,0,$0.00
13164,51,4+ Years,115.51,5891.01,Month-to-month,Cash,Not_Specified,No,No,0,Yes,1,$0.00
13165,36,2-4 Years,20.93,753.48,Month-to-month,Cash,Fiber,Yes,Yes,1,No,0,$0.00
13166,52,4+ Years,39.37,2047.24,One year,Credit,Fiber,No,Yes,2,No,0,$0.00
13167,51,4+ Years,74.35,3791.85,Month-to-month,UPI,DSL,Yes,Yes,1,No,0,$0.00
13168,3,0-1 Year,41.80,125.40,Month-to-month,Debit,DSL,No,No,4,No,0,$0.00
13169,14,1-2 Years,96.46,1350.44,Month-to-month,UPI,DSL,Yes,No,1,No,0,$0.00
13170,49,4+ Years,51.21,2509.29,Two year,UPI,DSL,Yes,Yes,1,No,0,$0.00
13171,1,0-1 Year,49.36,49.36,Month-to-month,Credit,Fiber,Yes,Yes,4,Yes,1,$0.00
13172,57,4+ Years,20.09,1145.13,Two year,Debit,DSL,No,Yes,1,No,0,$0.00
13173,17,1-2 Years,47.01,799.17,One year,Debit,Fiber,Yes,No,2,No,0,$0.00
13174,50,4+ Years,41.77,2088.50,Month-to-month,UPI,Fiber,Yes,Yes,1,No,0,$0.00
13175,14,1-2 Years,54.32,760.48,One year,Cash,Fiber,No,No,1,No,0,$0.00
13176,59,4+ Years,34.77,2051.43,One year,UPI,DSL,No,Yes,2,Yes,1,$0.00
13177,3,0-1 Year,79.46,238.38,One year,Credit,DSL,No,No,1,No,0,$0.00
13178,40,2-4 Years,43.87,1754.80,Month-to-month,Cash,Fiber,No,No,3,Yes,1,$0.00
13179,66,4+ Years,103.18,6809.88,Month-to-month,Credit,DSL,No,Yes,1,Yes,1,$0.00
13180,34,2-4 Years,48.46,1647.64,One year,Cash,Fiber,No,Yes,2,No,0,$0.00
13181,9,0-1 Year,41.09,369.81,One year,Cash,Fiber,No,Yes,2,No,0,$0.00
13182,21,1-2 Years,25.68,539.28,Month-to-month,Cash,Fiber,Yes,Yes,1,Yes,1,$0.00
13183,25,2-4 Years,93.99,2349.75,Month-to-month,Debit,Fiber,No,No,4,Yes,1,$0.00
13184,44,2-4 Years,70.82,3116.08,One year,Cash,Not_Specified,No,No,3,No,0,$0.00
13185,25,2-4 Years,31.38,784.50,One year,Debit,Not_Specified,No,No,1,No,0,$0.00
13186,9,0-1 Year,42.13,379.17,Month-to-month,Credit,Fiber,No,Yes,5,Yes,1,$0.00
13187,62,4+ Years,119.87,7431.94,Month-to-month,Cash,Fiber,No,No,4,Yes,1,$0.00
13188,26,2-4 Years,100.60,2615.60,Two year,Cash,Not_Specified,No,Yes,2,No,0,$0.00
13189,57,4+ Years,54.99,3134.43,One year,Cash,Fiber,No,Yes,1,No,0,$0.00
13190,37,2-4 Years,74.26,2747.62,Month-to-month,Credit,Fiber,Yes,No,2,No,0,$0.00
13191,16,1-2 Years,61.60,985.60,Month-to-month,UPI,DSL,No,Yes,2,No,0,$0.00
13192,37,2-4 Years,23.64,874.68,Month-to-month,UPI,Fiber,No,Yes,0,No,0,$0.00
13193,24,1-2 Years,97.87,2348.88,One year,Credit,DSL,Yes,Yes,0,No,0,$0.00
13194,26,2-4 Years,91.70,2384.20,One year,Credit,DSL,No,Yes,0,No,0,$0.00
13195,20,1-2 Years,60.88,1217.60,Two year,Credit,DSL,No,Yes,1,No,0,$0.00
13196,9,0-1 Year,104.59,941.31,Month-to-month,UPI,Fiber,No,No,3,Yes,1,$0.00
13197,29,2-4 Years,73.47,2130.63,Month-to-month,Debit,DSL,No,Yes,0,No,0,$0.00
13198,31,2-4 Years,26.52,822.12,One year,Credit,DSL,Yes,No,1,No,0,$0.00
13199,19,1-2 Years,45.94,872.86,Month-to-month,UPI,DSL,No,No,3,Yes,1,$0.00
13200,20,1-2 Years,66.18,1323.60,One year,Debit,Not_Specified,No,No,0,No,0,$0.00
13201,27,2-4 Years,30.34,819.18,One year,Cash,Fiber,No,No,0,Yes,1,$0.00
13202,44,2-4 Years,77.11,3392.84,Month-to-month,Cash,Fiber,Yes,Yes,1,No,0,$0.00
13203,35,2-4 Years,32.06,1122.10,Two year,Credit,Fiber,No,No,2,No,0,$0.00
13204,71,4+ Years,40.05,2843.55,One year,Debit,Not_Specified,No,Yes,2,No,0,$0.00
13205,22,1-2 Years,109.40,2406.80,Month-to-month,UPI,Fiber,No,No,3,Yes,1,$0.00
13206,15,1-2 Years,119.98,1799.70,Month-to-month,Cash,DSL,Yes,No,0,No,0,$0.00
13207,13,1-2 Years,75.03,975.39,One year,Cash,Fiber,Yes,Yes,2,Yes,1,$0.00
13208,4,0-1 Year,81.96,327.84,Month-to-month,UPI,Fiber,No,Yes,3,No,0,$0.00
13209,56,4+ Years,99.74,5585.44,Month-to-month,Cash,Fiber,No,Yes,1,Yes,1,$0.00
13210,23,1-2 Years,89.61,2061.03,One year,Cash,Fiber,No,No,1,No,0,$0.00
13211,34,2-4 Years,38.25,1300.50,Month-to-month,Credit,Fiber,No,No,2,No,0,$0.00
13212,17,1-2 Years,61.17,1039.89,Two year,Debit,Fiber,No,No,0,No,0,$0.00
13213,28,2-4 Years,73.51,2058.28,Month-to-month,Debit,DSL,Yes,Yes,2,No,0,$0.00
13214,14,1-2 Years,55.97,783.58,Month-to-month,Debit,DSL,No,No,2,No,0,$0.00
13215,34,2-4 Years,37.61,1278.74,Month-to-month,Debit,Fiber,Yes,No,1,No,0,$0.00
13216,57,4+ Years,93.61,5335.77,One year,UPI,Fiber,No,Yes,2,No,0,$0.00
13217,55,4+ Years,39.88,2193.40,Month-to-month,Debit,Fiber,Yes,No,1,No,0,$0.00
13218,66,4+ Years,46.05,3039.30,Two year,Credit,Fiber,No,Yes,3,No,0,$0.00
13219,37,2-4 Years,48.65,1800.05,Month-to-month,UPI,DSL,Yes,No,1,No,0,$0.00
13220,68,4+ Years,36.18,2460.24,Two year,Credit,DSL,No,No,2,No,0,$0.00
13221,26,2-4 Years,104.96,2728.96,Month-to-month,Cash,Not_Specified,No,Yes,0,Yes,1,$0.00
13222,61,4+ Years,81.06,4944.66,Month-to-month,Debit,DSL,No,No,1,Yes,1,$0.00
13223,67,4+ Years,103.47,6932.49,One year,Debit,DSL,No,No,1,No,0,$0.00
13224,52,4+ Years,69.37,3607.24,One year,UPI,Fiber,No,Yes,0,No,0,$0.00
13225,18,1-2 Years,71.96,1295.28,Month-to-month,Debit,Fiber,Yes,No,1,No,0,$0.00
13226,53,4+ Years,81.61,4325.33,One year,Credit,Fiber,Yes,Yes,1,No,0,$0.00
13227,63,4+ Years,57.09,3596.67,Month-to-month,UPI,Fiber,No,No,1,No,0,$0.00
13228,53,4+ Years,69.66,3691.98,Month-to-month,Debit,Fiber,No,No,1,No,0,$0.00
13229,27,2-4 Years,74.69,2016.63,One year,Credit,Fiber,No,No,1,No,0,$0.00
13230,31,2-4 Years,115.35,3575.85,Two year,Cash,Fiber,No,Yes,2,Yes,1,$0.00
13231,1,0-1 Year,108.29,108.29,One year,Debit,DSL,Yes,Yes,0,Yes,1,$0.00
13232,6,0-1 Year,32.92,197.52,Month-to-month,Debit,Not_Specified,No,No,1,No,0,$0.00
13233,11,0-1 Year,24.13,265.43,One year,Debit,Fiber,Yes,Yes,3,Yes,1,$0.00
13234,34,2-4 Years,88.03,2993.02,One year,Cash,DSL,No,No,1,No,0,$0.00
13235,63,4+ Years,24.92,1569.96,Month-to-month,Debit,Fiber,No,Yes,2,No,0,$0.00
13236,53,4+ Years,26.04,1380.12,Month-to-month,Cash,DSL,No,No,2,No,0,$0.00
13237,18,1-2 Years,35.93,646.74,Month-to-month,Credit,DSL,No,Yes,2,No,0,$0.00
